epoch,lr,train_loss,val_loss,test_loss,train_loss_y,train_loss_dy,val_loss_y,val_loss_dy,test_loss_y,test_loss_dy,step
28,0.0010000000474974513,13.075910568237305,238.32275390625,,45.49921417236328,4.970082759857178,1169.235107421875,5.594679832458496,,,3450
29,0.0010000000474974513,14.547565460205078,226.42990112304688,,51.60161590576172,5.284053802490234,1111.0975341796875,5.26299524307251,,,3569
30,0.0010000000474974513,11.180878639221191,214.7676239013672,2.1458191871643066,35.0950813293457,5.202328681945801,1056.8131103515625,4.256258010864258,4.895235061645508,1.4584652185440063,3688
31,0.0010000000474974513,12.608717918395996,204.80943298339844,,46.67924499511719,4.091086387634277,1004.0805053710938,4.991662979125977,,,3807
32,0.0010000000474974513,12.170607566833496,194.63946533203125,,42.00889587402344,4.711036205291748,954.1065673828125,4.772675037384033,,,3926
33,0.0010000000474974513,10.09803581237793,185.062744140625,,34.0435905456543,4.11164665222168,906.4932250976562,4.705124855041504,,,4045
34,0.0010000000474974513,13.670550346374512,176.2007293701172,,50.50137710571289,4.462843894958496,861.245849609375,4.939443588256836,,,4164
35,0.0010000000474974513,15.005191802978516,166.7294921875,,56.94551086425781,4.520112991333008,818.2938232421875,3.838425636291504,,,4283
36,0.0010000000474974513,9.415626525878906,159.88162231445312,,30.68585968017578,4.0980682373046875,777.4554443359375,5.488166809082031,,,4402
37,0.0010000000474974513,10.353145599365234,152.22906494140625,,36.37030792236328,3.8488552570343018,740.81494140625,5.082582473754883,,,4521
38,0.0010000000474974513,11.849703788757324,145.24899291992188,,40.10298156738281,4.786384582519531,708.5450439453125,4.424962043762207,,,4640
39,0.0010000000474974513,7.9673662185668945,138.32420349121094,,24.73419189453125,3.7756595611572266,673.3035888671875,4.579361438751221,,,4759
40,0.0010000000474974513,8.83137035369873,136.4873809814453,4.079514503479004,28.851024627685547,3.8264570236206055,646.0855712890625,9.087831497192383,11.256948471069336,2.285155773162842,4878
41,0.0010000000474974513,14.409980773925781,127.86627197265625,,52.01771545410156,5.0080461502075195,614.5105590820312,6.205199718475342,,,4997
42,0.0010000000474974513,10.464473724365234,120.41703796386719,,37.1994514465332,3.780728816986084,584.517822265625,4.391829490661621,,,5116
43,0.0010000000474974513,8.725664138793945,114.65965270996094,,28.588993072509766,3.759831428527832,557.6192016601562,3.919766902923584,,,5235
44,0.0010000000474974513,9.112628936767578,112.63511657714844,,29.55677032470703,4.001592636108398,540.7911376953125,5.596114635467529,,,5354
45,0.0010000000474974513,14.894450187683105,106.5430908203125,,57.560577392578125,4.22791862487793,513.9573974609375,4.689519882202148,,,5473
46,0.0010000000474974513,6.45842170715332,100.84156799316406,,20.047595977783203,3.061128616333008,488.3075866699219,3.9750595092773438,,,5592
47,0.0010000000474974513,13.147594451904297,96.64067840576172,,50.34941864013672,3.847139835357666,464.1845397949219,4.754712104797363,,,5711
48,0.0010000000474974513,8.395618438720703,91.61299133300781,,28.620880126953125,3.339301824569702,443.3326416015625,3.683077335357666,,,5830
49,0.0010000000474974513,8.4193115234375,88.93022155761719,,28.750579833984375,3.336493968963623,423.25946044921875,5.347909927368164,,,5949
50,0.0010000000474974513,6.879130840301514,83.98971557617188,1.3627147674560547,20.224559783935547,3.5427732467651367,402.1435546875,4.451260566711426,0.8344244360923767,1.494787335395813,6068
51,0.0010000000474974513,11.689379692077637,80.56383514404297,,44.4614143371582,3.4963698387145996,382.1835021972656,5.1589179039001465,,,6187
52,0.0010000000474974513,7.513514518737793,76.1856689453125,,23.81699562072754,3.437645196914673,365.90911865234375,3.754810094833374,,,6306
53,0.0010000000474974513,7.526787757873535,72.11549377441406,,23.83081817626953,3.450779676437378,348.3367919921875,3.0601611137390137,,,6425
54,0.0010000000474974513,6.638523578643799,69.40867614746094,,21.268749237060547,2.9809679985046387,331.2810363769531,3.9405808448791504,,,6544
55,0.0010000000474974513,10.570919036865234,66.17896270751953,,38.125099182128906,3.682375431060791,316.5791015625,3.5789272785186768,,,6663
56,0.0010000000474974513,8.13193130493164,63.142311096191406,,26.476245880126953,3.5458528995513916,301.65216064453125,3.514850378036499,,,6782
57,0.0010000000474974513,8.238584518432617,61.09185028076172,,28.129236221313477,3.2659213542938232,286.9554443359375,4.625949859619141,,,6901
58,0.0010000000474974513,7.289968967437744,56.99879837036133,,23.92281723022461,3.1317574977874756,272.79217529296875,3.0504496097564697,,,7020
59,0.0010000000474974513,8.754587173461914,53.94236755371094,,29.09375,3.6697964668273926,259.281982421875,2.6074624061584473,,,7139
60,0.0010000000474974513,7.331265926361084,51.42581558227539,1.3886044025421143,25.555648803710938,2.77517032623291,246.657958984375,2.6177802085876465,2.3423080444335938,1.1501784324645996,7258
61,0.0010000000474974513,7.862612724304199,49.248565673828125,,27.029827117919922,3.0708093643188477,234.39352416992188,2.9623217582702637,,,7377
62,0.0010000000474974513,7.242255210876465,48.04914855957031,,24.522672653198242,2.9221510887145996,223.50796508789062,4.184445381164551,,,7496
63,0.0010000000474974513,6.419584274291992,48.319557189941406,,19.154983520507812,3.235734462738037,228.86175537109375,3.1840076446533203,,,7615
64,0.0010000000474974513,11.614768028259277,45.609256744384766,,47.38442611694336,2.672353744506836,217.5172882080078,2.6322474479675293,,,7734
65,0.0010000000474974513,4.7283477783203125,43.9996337890625,,13.432877540588379,2.552216053009033,207.08807373046875,3.227522373199463,,,7853
66,0.0010000000474974513,7.077245712280273,41.679901123046875,,23.039154052734375,3.08676815032959,196.78042602539062,2.9047701358795166,,,7972
67,0.0010000000474974513,7.429962158203125,39.937400817871094,,25.20107078552246,2.98718523979187,188.0410919189453,2.9114809036254883,,,8091
68,0.0010000000474974513,7.9552202224731445,38.80154037475586,,28.786956787109375,2.747285842895508,180.57977294921875,3.356980562210083,,,8210
69,0.0010000000474974513,9.045616149902344,36.37471008300781,,35.936180114746094,2.3229751586914062,171.8944091796875,2.4947848320007324,,,8329
70,0.0010000000474974513,4.7669219970703125,36.13701629638672,1.606329321861267,12.343757629394531,2.8727126121520996,163.58285522460938,4.2755584716796875,1.990103006362915,1.5103857517242432,8448
71,0.0010000000474974513,7.000370979309082,34.0876350402832,,23.59375762939453,2.8520240783691406,156.45513916015625,3.4957542419433594,,,8567
72,0.0010000000474974513,6.527897834777832,32.40166473388672,,22.447738647460938,2.5479376316070557,151.21493530273438,2.698343276977539,,,8686
73,0.0010000000474974513,8.654784202575684,30.95384979248047,,31.3293399810791,2.986144781112671,143.88169860839844,2.7218878269195557,,,8805
74,0.0010000000474974513,4.877633094787598,30.21764373779297,,14.790225982666016,2.3994851112365723,140.11727905273438,2.7427358627319336,,,8924
75,0.0010000000474974513,7.5620317459106445,29.276071548461914,,26.69844627380371,2.7779273986816406,133.44992065429688,3.232606887817383,,,9043
76,0.0010000000474974513,5.077962875366211,27.546722412109375,,14.945011138916016,2.6112003326416016,126.88992309570312,2.7109222412109375,,,9162
77,0.0010000000474974513,5.0111589431762695,26.24779510498047,,13.692230224609375,2.8408913612365723,120.97587585449219,2.5657730102539062,,,9281
78,0.0010000000474974513,5.964925765991211,27.90027618408203,,20.069639205932617,2.438746929168701,127.55628204345703,2.9862759113311768,,,9400
79,0.0010000000474974513,9.077227592468262,26.774091720581055,,34.68610763549805,2.675006866455078,122.73483276367188,2.783905506134033,,,9519
80,0.0010000000474974513,5.1973676681518555,25.686927795410156,1.5465407371520996,15.58949089050293,2.599336624145508,116.97956085205078,2.8637709617614746,2.78013277053833,1.238142728805542,9638
81,0.0010000000474974513,7.971329212188721,24.610820770263672,,30.43146514892578,2.356295108795166,111.19160461425781,2.9656243324279785,,,9757
82,0.0010000000474974513,5.529318809509277,23.79557991027832,,16.158336639404297,2.8720645904541016,107.98480987548828,2.74827241897583,,,9876
83,0.0010000000474974513,6.081966400146484,23.104339599609375,,20.045604705810547,2.5910561084747314,104.45980834960938,2.7654733657836914,,,9995
84,0.0010000000474974513,5.285492897033691,23.280166625976562,,15.941710472106934,2.621438980102539,105.96588134765625,2.608736991882324,,,10114
85,0.0010000000474974513,6.209127902984619,22.949697494506836,,22.74757194519043,2.074516773223877,100.73178100585938,3.5041770935058594,,,10233
86,0.0010000000474974513,3.964198112487793,22.205402374267578,,8.75560474395752,2.7663469314575195,99.47738647460938,2.8874049186706543,,,10352
87,0.0010000000474974513,7.111428260803223,21.014677047729492,,26.387489318847656,2.292412281036377,94.8253173828125,2.5620174407958984,,,10471
88,0.0010000000474974513,4.613038063049316,19.689029693603516,,14.549453735351562,2.128934383392334,90.13164520263672,2.0783746242523193,,,10590
89,0.0010000000474974513,4.673421859741211,19.33901596069336,,15.269720077514648,2.0243477821350098,87.35871887207031,2.3340892791748047,,,10709
90,0.0010000000474974513,5.208425521850586,19.062705993652344,1.601034164428711,16.685022354125977,2.339276075363159,83.513671875,2.949963092803955,3.1048080921173096,1.225090742111206,10828
91,0.0010000000474974513,7.658531665802002,18.194196701049805,,29.049516677856445,2.3107848167419434,80.77752685546875,2.548362970352173,,,10947
92,0.0010000000474974513,5.062807559967041,17.438743591308594,,15.541202545166016,2.443208694458008,76.9864273071289,2.5518221855163574,,,11066
93,0.0010000000474974513,5.083427429199219,16.595428466796875,,17.74527359008789,1.9179661273956299,74.23805236816406,2.184772491455078,,,11185
94,0.0010000000474974513,5.708008766174316,16.803634643554688,,19.01593017578125,2.381028175354004,71.08552551269531,3.2331604957580566,,,11304
95,0.0010000000474974513,6.019738674163818,15.662551879882812,,20.523405075073242,2.3938217163085938,68.031494140625,2.5703163146972656,,,11423
96,0.0010000000474974513,6.472368240356445,15.898317337036133,,23.175979614257812,2.2964658737182617,64.88167572021484,3.6524782180786133,,,11542
97,0.0010000000474974513,4.181733131408691,14.36426067352295,,11.344693183898926,2.390993118286133,61.70769500732422,2.5284006595611572,,,11661
98,0.0010000000474974513,4.204685211181641,13.601624488830566,,13.36899185180664,1.9136079549789429,58.85954666137695,2.287144422531128,,,11780
99,0.0010000000474974513,6.075252056121826,13.187398910522461,,22.969432830810547,1.8517067432403564,56.03321838378906,2.475944995880127,,,11899
100,0.0010000000474974513,6.160916328430176,12.777122497558594,1.1397087574005127,22.663606643676758,2.0352439880371094,53.29658126831055,2.6472573280334473,1.0116498470306396,1.1717233657836914,12018
101,0.0010000000474974513,4.161211967468262,11.754083633422852,,11.884380340576172,2.230419158935547,50.663658142089844,2.026689052581787,,,12137
102,0.0010000000474974513,4.8137006759643555,12.86320686340332,,15.829486846923828,2.059753656387329,54.42597961425781,2.472512722015381,,,12256
103,0.0010000000474974513,8.522679328918457,12.106427192687988,,34.706687927246094,1.9766771793365479,52.069183349609375,2.1157381534576416,,,12375
104,0.0010000000474974513,3.625558376312256,12.05865478515625,,9.577539443969727,2.1375627517700195,50.351524353027344,2.4854369163513184,,,12494
105,0.0010000000474974513,4.197707176208496,11.929536819458008,,12.199625015258789,2.197227954864502,50.44498062133789,2.300675868988037,,,12613
106,0.0010000000474974513,6.182046890258789,11.180671691894531,,22.95574951171875,1.9886212348937988,47.96062469482422,1.9856833219528198,,,12732
107,0.0010000000474974513,5.94003963470459,10.723312377929688,,20.874197006225586,2.20650053024292,45.58281707763672,2.008436441421509,,,12851
108,0.0010000000474974513,3.8017430305480957,10.572774887084961,,11.028491973876953,1.9950557947158813,44.29108428955078,2.143198013305664,,,12970
109,0.0010000000474974513,4.434305191040039,10.12849235534668,,14.071881294250488,2.024911403656006,42.16168212890625,2.120194435119629,,,13089
110,0.0010000000474974513,4.10855770111084,10.02659797668457,1.4648551940917969,13.51587963104248,1.7567274570465088,40.489585876464844,2.4108519554138184,2.794259786605835,1.1325039863586426,13208
111,0.0010000000474974513,4.277324676513672,9.804412841796875,,14.54205322265625,1.71114182472229,39.404205322265625,2.404465675354004,,,13327
112,0.0010000000474974513,4.469025611877441,9.55322265625,,13.97186279296875,2.093316078186035,37.91852569580078,2.461897373199463,,,13446
113,0.0010000000474974513,3.5610220432281494,9.154621124267578,,10.812317848205566,1.7481980323791504,36.23008728027344,2.3857548236846924,,,13565
114,0.0010000000474974513,7.187378883361816,8.968121528625488,,27.59894561767578,2.0844879150390625,35.02573776245117,2.4537172317504883,,,13684
115,0.0010000000474974513,4.428105354309082,8.829618453979492,,14.117891311645508,2.0056588649749756,34.096595764160156,2.5128746032714844,,,13803
116,0.0010000000474974513,5.050104141235352,8.670162200927734,,17.863204956054688,1.8468284606933594,32.43513488769531,2.72891902923584,,,13922
117,0.0010000000474974513,4.935935974121094,7.822755336761475,,16.69338607788086,1.9965729713439941,31.09869384765625,2.003769874572754,,,14041
118,0.0010000000474974513,4.4880781173706055,7.5225911140441895,,15.197073936462402,1.8108291625976562,29.56609344482422,2.0117149353027344,,,14160
119,0.0010000000474974513,4.011765003204346,8.467529296875,,12.406991958618164,1.9129579067230225,31.973674774169922,2.590991973876953,,,14279
120,0.0010000000474974513,3.7205100059509277,8.012495040893555,1.7537510395050049,10.5347261428833,2.016955614089966,31.476655960083008,2.1464552879333496,4.657872200012207,1.0277206897735596,14398
121,0.0010000000474974513,4.566971778869629,7.5200700759887695,,15.127204895019531,1.9269132614135742,29.93336296081543,1.9167466163635254,,,14517
122,0.0010000000474974513,2.726266860961914,7.166261672973633,,6.996165752410889,1.6587920188903809,28.466360092163086,1.8412365913391113,,,14636
123,0.0010000000474974513,4.185051918029785,8.245353698730469,,14.398021697998047,1.6318092346191406,27.16537857055664,3.515348196029663,,,14755
124,0.0010000000474974513,4.659921646118164,6.972705841064453,,15.973343849182129,1.831565260887146,26.474899291992188,2.0971570014953613,,,14874
125,0.0010000000474974513,3.9490108489990234,6.683183670043945,,12.698147773742676,1.7617264986038208,25.198081970214844,2.0544586181640625,,,14993
126,0.0010000000474974513,3.950401782989502,7.2727837562561035,,12.445524215698242,1.8266215324401855,23.987342834472656,3.0941433906555176,,,15112
127,0.0010000000474974513,4.193177223205566,6.634393692016602,,12.429797172546387,2.1340222358703613,23.680320739746094,2.3729114532470703,,,15231
128,0.0010000000474974513,4.8386454582214355,6.107823371887207,,17.104778289794922,1.7721129655838013,22.528255462646484,2.002715587615967,,,15350
129,0.0010000000474974513,4.431809425354004,7.501517295837402,,15.475855827331543,1.67079758644104,25.36857795715332,3.034752130508423,,,15469
130,0.0010000000474974513,5.329439163208008,6.628271102905273,1.5532376766204834,19.319198608398438,1.831998348236084,24.742630004882812,2.0996804237365723,3.5212626457214355,1.0612313747406006,15588
131,0.0010000000474974513,3.9335083961486816,6.502344131469727,,13.018075942993164,1.6623663902282715,25.61710548400879,1.723653793334961,,,15707
132,0.0010000000474974513,4.051755905151367,6.9099273681640625,,14.108449935913086,1.5375827550888062,27.272193908691406,1.8193608522415161,,,15826
133,0.0010000000474974513,4.020605564117432,6.86872673034668,,13.63463020324707,1.6170995235443115,26.000179290771484,2.085862874984741,,,15945
134,0.0010000000474974513,5.316753387451172,6.473149299621582,,19.360858917236328,1.8057267665863037,24.784873962402344,1.8952174186706543,,,16064
135,0.0010000000474974513,3.0977113246917725,6.605044364929199,,8.802579879760742,1.6714937686920166,24.06307601928711,2.2405362129211426,,,16183
136,0.0010000000474974513,3.5531845092773438,6.4648518562316895,,11.323760986328125,1.6105399131774902,22.894655227661133,2.357400894165039,,,16302
137,0.0010000000474974513,5.562821865081787,5.900144577026367,,20.281871795654297,1.8830596208572388,21.769996643066406,1.9326809644699097,,,16421
138,0.0010000000474974513,4.148344039916992,5.532857894897461,,13.480855941772461,1.8152164220809937,20.866046905517578,1.699560523033142,,,16540
139,0.0010000000474974513,3.5855050086975098,5.755725383758545,,12.067509651184082,1.4650036096572876,21.417316436767578,1.8403276205062866,,,16659
140,0.0010000000474974513,3.8732218742370605,6.010621070861816,1.0809556245803833,11.190974235534668,2.043783664703369,20.415529251098633,2.409393787384033,1.041741967201233,1.090759038925171,16778
141,0.0010000000474974513,3.5013604164123535,5.31357479095459,,11.155845642089844,1.5877388715744019,19.47719955444336,1.7726680040359497,,,16897
142,0.0010000000474974513,3.3245229721069336,5.2567949295043945,,11.052082061767578,1.3926331996917725,19.297874450683594,1.7465250492095947,,,17016
143,0.0010000000474974513,3.6304502487182617,6.074907302856445,,11.538649559020996,1.653400182723999,22.91268539428711,1.8654619455337524,,,17135
144,0.0010000000474974513,5.405276298522949,5.954028129577637,,20.773460388183594,1.563230037689209,22.747211456298828,1.7557318210601807,,,17254
145,0.0010000000474974513,3.1214520931243896,6.255311489105225,,10.083524703979492,1.3809337615966797,24.123897552490234,1.7881646156311035,,,17373
146,0.0010000000474974513,3.357429027557373,6.241706848144531,,10.658742904663086,1.5321004390716553,22.940040588378906,2.0671229362487793,,,17492
147,0.0010000000474974513,2.9456911087036133,6.3088812828063965,,8.009485244750977,1.6797420978546143,23.229888916015625,2.0786290168762207,,,17611
148,0.0010000000474974513,3.4796245098114014,6.114542007446289,,10.907203674316406,1.6227295398712158,22.16547966003418,2.101807117462158,,,17730
149,0.0010000000474974513,4.210698127746582,5.7946672439575195,,13.80990219116211,1.8108971118927002,21.091358184814453,1.9704935550689697,,,17849
150,0.0010000000474974513,3.415552854537964,5.459611415863037,1.664475440979004,10.830169677734375,1.5618983507156372,21.170652389526367,1.5318512916564941,4.73079252243042,0.8978961706161499,17968
151,0.0010000000474974513,4.285609245300293,5.981656074523926,,15.659261703491211,1.4421956539154053,20.52376937866211,2.346128463745117,,,18087
152,0.0010000000474974513,3.7279157638549805,5.561120986938477,,11.984688758850098,1.663722276687622,19.54403305053711,2.0653934478759766,,,18206
153,0.0010000000474974513,2.9282140731811523,5.190425395965576,,8.726072311401367,1.4787499904632568,18.986364364624023,1.7414402961730957,,,18325
154,0.0010000000474974513,2.9462361335754395,5.335675239562988,,8.842306137084961,1.4722181558609009,19.224828720092773,1.863387107849121,,,18444
155,0.0010000000474974513,4.623819351196289,5.272168159484863,,17.443267822265625,1.4189577102661133,18.653953552246094,1.9267215728759766,,,18563
156,0.0010000000474974513,3.2484254837036133,5.408383846282959,,10.038286209106445,1.5509604215621948,18.360191345214844,2.1704320907592773,,,18682
157,0.0010000000474974513,3.114649772644043,4.924324035644531,,9.63026237487793,1.4857465028762817,17.49697494506836,1.7811613082885742,,,18801
158,0.0010000000474974513,3.7546725273132324,4.752070426940918,,11.683629989624023,1.7724332809448242,16.983009338378906,1.6943355798721313,,,18920
159,0.0010000000474974513,2.7956981658935547,4.657917022705078,,9.002753257751465,1.243934154510498,16.451072692871094,1.7096281051635742,,,19039
160,0.0010000000474974513,5.861433506011963,4.684786796569824,1.5454927682876587,24.020265579223633,1.3217248916625977,16.357295989990234,1.7666587829589844,3.7768032550811768,0.987665057182312,19158
161,0.0010000000474974513,4.023343086242676,5.062399864196777,,14.119444847106934,1.4993175268173218,16.41242790222168,2.224893093109131,,,19277
162,0.0010000000474974513,2.553779125213623,5.013974189758301,,7.017500877380371,1.4378488063812256,16.0556583404541,2.2535533905029297,,,19396
163,0.0010000000474974513,3.9201154708862305,4.637148857116699,,12.745548248291016,1.713757038116455,15.359683990478516,1.956514835357666,,,19515
164,0.0010000000474974513,3.698148488998413,4.492737770080566,,13.487433433532715,1.2508273124694824,15.337381362915039,1.7815765142440796,,,19634
165,0.0010000000474974513,3.7050628662109375,4.10660982131958,,13.078746795654297,1.3616414070129395,14.652103424072266,1.4702361822128296,,,19753
166,0.0010000000474974513,2.3979268074035645,4.133160591125488,,6.937983512878418,1.2629125118255615,13.940336227416992,1.6813666820526123,,,19872
167,0.0010000000474974513,3.5650031566619873,4.8307785987854,,12.426660537719727,1.3495888710021973,13.409870147705078,2.6860058307647705,,,19991
168,0.0010000000474974513,3.604595422744751,4.55472469329834,,11.968118667602539,1.5137145519256592,12.872692108154297,2.4752330780029297,,,20110
169,0.0010000000474974513,2.3666038513183594,4.306493759155273,,6.7691545486450195,1.2659664154052734,13.802454948425293,1.9325034618377686,,,20229
170,0.0010000000474974513,3.13032603263855,4.580665111541748,2.0857653617858887,10.320337295532227,1.3328230381011963,15.213865280151367,1.9223649501800537,6.425376892089844,1.0008621215820312,20348
171,0.0010000000474974513,3.440662384033203,5.5084381103515625,,11.42369270324707,1.4449043273925781,16.770465850830078,2.6929311752319336,,,20467
172,0.0010000000474974513,3.3078970909118652,4.561433792114258,,10.792610168457031,1.4367189407348633,17.153270721435547,1.4134750366210938,,,20586
173,0.0010000000474974513,5.026196002960205,4.5061163902282715,,19.54033088684082,1.3976619243621826,16.403362274169922,1.5318050384521484,,,20705
174,0.0010000000474974513,2.455482006072998,5.080260276794434,,7.104633331298828,1.29319429397583,16.731401443481445,2.1674742698669434,,,20824
175,0.0010000000474974513,2.968599796295166,4.718613147735596,,9.448848724365234,1.3485379219055176,16.006088256835938,1.8967444896697998,,,20943
176,0.0010000000474974513,2.7850446701049805,4.902375221252441,,7.7170515060424805,1.552042841911316,15.420318603515625,2.2728896141052246,,,21062
177,0.0010000000474974513,3.0642900466918945,4.248032569885254,,9.732416152954102,1.3972582817077637,14.663881301879883,1.6440702676773071,,,21181
178,0.0010000000474974513,3.2211761474609375,4.067852020263672,,10.44717025756836,1.4146771430969238,13.947280883789062,1.5979950428009033,,,21300
179,0.0010000000474974513,3.5554580688476562,4.041885852813721,,11.36320972442627,1.6035202741622925,13.41720199584961,1.6980565786361694,,,21419
180,0.0010000000474974513,3.3255186080932617,3.806711196899414,1.162471055984497,11.034661293029785,1.3982324600219727,13.013992309570312,1.5048904418945312,2.2310242652893066,0.8953328132629395,21538
181,0.0010000000474974513,2.850200653076172,3.941873788833618,,9.903804779052734,1.0867996215820312,12.69781494140625,1.752888560295105,,,21657
182,0.0010000000474974513,4.112135887145996,3.7834153175354004,,15.515737533569336,1.2612359523773193,12.414899826049805,1.6255440711975098,,,21776
183,0.0010000000474974513,2.8847031593322754,3.532038688659668,,9.88327407836914,1.1350605487823486,11.880884170532227,1.4448273181915283,,,21895
184,0.0010000000474974513,2.953078031539917,4.1389007568359375,,9.488984107971191,1.319101333618164,12.207992553710938,2.1216278076171875,,,22014
185,0.0010000000474974513,2.18839693069458,4.330416202545166,,5.9181928634643555,1.2559478282928467,11.636723518371582,2.5038394927978516,,,22133
186,0.0010000000474974513,3.5260510444641113,3.487807512283325,,12.796844482421875,1.20835280418396,11.157304763793945,1.5704329013824463,,,22252
187,0.0010000000474974513,2.6012086868286133,3.7077791690826416,,8.00033187866211,1.2514278888702393,10.694509506225586,1.9610966444015503,,,22371
188,0.0010000000474974513,3.9774575233459473,3.6093945503234863,,14.49620532989502,1.3477709293365479,12.135196685791016,1.4779441356658936,,,22490
189,0.0010000000474974513,2.8390159606933594,3.8731772899627686,,9.440034866333008,1.1887614727020264,12.968118667602539,1.5994417667388916,,,22609
190,0.0010000000474974513,2.943939208984375,4.010599613189697,1.0087504386901855,10.340864181518555,1.0947080850601196,12.409103393554688,1.9109735488891602,1.172116994857788,0.9679086804389954,22728
191,0.0010000000474974513,2.425670623779297,3.910644292831421,,6.5045976638793945,1.4059391021728516,12.048397064208984,1.8762058019638062,,,22847
192,0.0010000000474974513,3.247891426086426,3.6101741790771484,,9.56725788116455,1.6680495738983154,11.643912315368652,1.6017396450042725,,,22966
193,0.0010000000474974513,3.0700364112854004,3.5892672538757324,,10.81603717803955,1.1335363388061523,11.730949401855469,1.5538467168807983,,,23085
194,0.0010000000474974513,4.649722576141357,3.571246385574341,,18.17528533935547,1.2683312892913818,11.37416934967041,1.6205154657363892,,,23204
195,0.0010000000474974513,1.8058463335037231,3.4893665313720703,,4.67710018157959,1.0880327224731445,10.85232925415039,1.6486257314682007,,,23323
196,0.0010000000474974513,3.212038040161133,3.6192054748535156,,10.96023178100586,1.2749896049499512,11.175053596496582,1.7302433252334595,,,23442
197,0.0010000000474974513,2.456434726715088,3.4768459796905518,,7.307868480682373,1.2435762882232666,10.64284896850586,1.6853454113006592,,,23561
198,0.0010000000474974513,3.3542604446411133,3.8085548877716064,,12.051674842834473,1.179906964302063,10.77164077758789,2.0677833557128906,,,23680
